"","descendant_concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","source"
"258",4182186,"Embolus of circle of Willis","Condition","SNOMED","Disorder","S","297138001","codelist"
"259",374055,"Basilar artery syndrome","Condition","SNOMED","Disorder","S","64009001","additional"
"260",761789,"Cerebrovascular accident due to thrombus of right cerebellar artery","Condition","SNOMED","Disorder","S","16002071000119104","additional"
"261",761790,"Nonpyogenic cerebral venous thrombosis with stroke","Condition","SNOMED","Disorder","S","16002151000119107","additional"
"262",761791,"Left cerebellar artery thrombosis with stroke","Condition","SNOMED","Disorder","S","16002191000119102","additional"
"263",761794,"Right vertebral artery embolism with stroke","Condition","SNOMED","Disorder","S","16002351000119105","additional"
"264",761795,"Left vertebral artery embolism with stroke","Condition","SNOMED","Disorder","S","16002391000119100","additional"
"265",761798,"Basilar artery embolism with stroke","Condition","SNOMED","Disorder","S","16002511000119104","additional"
"266",762339,"Right anterior cerebral artery embolism with stroke","Condition","SNOMED","Disorder","S","329391000119100","additional"
"267",762340,"Left anterior cerebral artery embolism with stroke","Condition","SNOMED","Disorder","S","329401000119103","additional"
"268",762344,"Cerebrovascular accident due to thrombus of right vertebral artery","Condition","SNOMED","Disorder","S","329621000119105","additional"
"269",762345,"Left vertebral artery thrombosis with stroke","Condition","SNOMED","Disorder","S","329631000119108","additional"
"270",762351,"Ruptured acquired aneurysm of cerebral artery","Condition","SNOMED","Disorder","S","330111000119103","additional"
"271",762708,"Multiple and bilateral precerebral artery stenosis with infarction","Condition","SNOMED","Disorder","S","430851000124104","additional"
"272",763009,"Multiple and bilateral precerebral arterial occlusion with infarction","Condition","SNOMED","Disorder","S","434881000124100","additional"
"273",763094,"Anterior inferior cerebellar artery occlusion with infarction","Condition","SNOMED","Disorder","S","436031000124102","additional"
"274",763095,"Posterior inferior cerebellar artery occlusion with infarction","Condition","SNOMED","Disorder","S","436041000124107","additional"
"275",764707,"Ruptured aneurysm of intracranial artery","Condition","SNOMED","Disorder","S","5471000124102","additional"
"276",765568,"Chronic cerebrovascular accident","Condition","SNOMED","Disorder","S","434141000124103","additional"
"277",765907,"Occlusion and stenosis of middle cerebral artery with infarction","Condition","SNOMED","Disorder","S","433941000124104","additional"
"278",1076484,"Iatrogenic ischemic cerebral infarction","Condition","SNOMED","Disorder","S","1344635001","additional"
"279",1077437,"Cerebrovascular accident due to thrombosis of bilateral anterior cerebral arteries","Condition","SNOMED","Disorder","S","721711931000119105","additional"
"280",1245872,"Cerebrovascular accident due to occlusion of bilateral posterior communicating arteries","Condition","SNOMED","Disorder","S","16644981000119109","additional"
"281",4139517,"Transient cerebral ischemia due to atrial fibrillation","Condition","SNOMED","Disorder","S","426814001","additional"
"282",37110238,"Cerebral ischemic stroke due to intracranial large artery atherosclerosis","Condition","SNOMED","Disorder","S","724425005","additional"
"283",37110239,"Cerebral ischemic stroke due to extracranial large artery atherosclerosis","Condition","SNOMED","Disorder","S","724426006","additional"
"284",37110678,"Cerebral ischemic stroke due to occlusion of extracranial large artery","Condition","SNOMED","Disorder","S","724993002","additional"
"285",37110679,"Cerebral ischemic stroke due to stenosis of extracranial large artery","Condition","SNOMED","Disorder","S","724994008","additional"
"286",37110765,"Ischemic stroke without residual deficits","Condition","SNOMED","Disorder","S","725132001","additional"
"287",42535146,"Cerebrovascular accident due to occlusion of left pontine artery","Condition","SNOMED","Disorder","S","16023991000119104","additional"
"288",42535147,"Cerebrovascular accident due to occlusion of right pontine artery","Condition","SNOMED","Disorder","S","16024031000119100","additional"
"289",42535458,"Cerebrovascular accident due to stenosis of right vertebral artery","Condition","SNOMED","Disorder","S","292661000119105","additional"
"290",42535459,"Cerebrovascular accident due to stenosis of left vertebral artery","Condition","SNOMED","Disorder","S","292671000119104","additional"
"291",42535460,"Cerebrovascular accident due to right vertebral artery occlusion","Condition","SNOMED","Disorder","S","292681000119101","additional"
"292",42535461,"Cerebrovascular accident due to occlusion of left vertebral artery","Condition","SNOMED","Disorder","S","292691000119103","additional"
"293",43530669,"Ischemic stroke with coma","Condition","SNOMED","Disorder","S","140911000119109","additional"
"294",43531605,"Occlusion of cerebral artery with stroke","Condition","SNOMED","Disorder","S","9901000119100","additional"
"295",46272244,"Transient ischemic attack due to embolism","Condition","SNOMED","Disorder","S","710575003","additional"
