"","descendant_concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","source"
"258",4336971,"Gastrojejunal ulcer with hemorrhage and with perforation but without obstruction","Condition","SNOMED","Disorder","S","87796008","codelist"
"259",4338225,"Peptic ulcer with perforation","Condition","SNOMED","Disorder","S","88169003","codelist"
"260",4338544,"Lower gastrointestinal hemorrhage","Condition","SNOMED","Disorder","S","87763006","codelist"
"261",4340115,"Bacterial ulcer of esophagus","Condition","SNOMED","Disorder","S","235610009","codelist"
"262",4340230,"Duodenal erosion","Condition","SNOMED","Disorder","S","235692002","codelist"
"263",4340509,"Acute hemorrhagic enterocolitis","Condition","SNOMED","Disorder","S","236016008","codelist"
"264",4340663,"Stress ulceration of esophagus","Condition","SNOMED","Disorder","S","235614000","codelist"
"265",4340787,"Healed gastric ulcer","Condition","SNOMED","Disorder","S","235702004","codelist"
"266",4341227,"Infective ulcer of esophagus","Condition","SNOMED","Disorder","S","235609004","codelist"
"267",4341228,"Viral ulcer of esophagus","Condition","SNOMED","Disorder","S","235611008","codelist"
"268",4341233,"Acute drug-induced ulcer of stomach","Condition","SNOMED","Disorder","S","235648004","codelist"
"269",4341234,"Gastric erosion","Condition","SNOMED","Disorder","S","235651006","codelist"
"270",4341235,"Multiple gastric erosions","Condition","SNOMED","Disorder","S","235652004","codelist"
"271",4341240,"Cushing ulcer of duodenum","Condition","SNOMED","Disorder","S","235689001","codelist"
"272",4341252,"Esophageal anastomotic hemorrhage","Condition","SNOMED","Disorder","S","236093004","codelist"
"273",4341253,"Small intestine anastomotic hemorrhage","Condition","SNOMED","Disorder","S","236096007","codelist"
"274",4341790,"Large intestine anastomotic hemorrhage","Condition","SNOMED","Disorder","S","236097003","codelist"
"275",4342628,"Eosinophilic ulcer of esophagus","Condition","SNOMED","Disorder","S","235608007","codelist"
"276",4342629,"Protozoal ulcer of esophagus","Condition","SNOMED","Disorder","S","235612001","codelist"
"277",4342630,"Ulcer of esophagus caused by radiation","Condition","SNOMED","Disorder","S","235613006","codelist"
"278",4342642,"Chronic drug-induced ulcer of stomach","Condition","SNOMED","Disorder","S","235650007","codelist"
"279",4342649,"Stress ulcer of duodenum","Condition","SNOMED","Disorder","S","235688009","codelist"
"280",4342650,"Curling's ulcer of duodenum","Condition","SNOMED","Disorder","S","235690005","codelist"
"281",4342904,"Gastrointestinal anastomotic hemorrhage","Condition","SNOMED","Disorder","S","236092009","codelist"
"282",4342905,"Gastric anastomotic hemorrhage","Condition","SNOMED","Disorder","S","236094005","codelist"
"283",4342987,"Duodenal anastomotic hemorrhage","Condition","SNOMED","Disorder","S","236095006","codelist"
"284",36713503,"Peptic anastomotic ulcer","Condition","SNOMED","Disorder","S","717863000","codelist"
"285",36713507,"Intramural hemorrhage of stomach","Condition","SNOMED","Disorder","S","717868009","codelist"
"286",36713516,"Eosinophilic duodenal ulcer","Condition","SNOMED","Disorder","S","717878007","codelist"
"287",36713517,"Lymphocytic duodenal ulcer","Condition","SNOMED","Disorder","S","717879004","codelist"
"288",36713527,"Gastric ulcer due to Zollinger-Ellison syndrome","Condition","SNOMED","Disorder","S","717891008","codelist"
"289",36715487,"Intramural hemorrhage of esophagus","Condition","SNOMED","Disorder","S","721179009","codelist"
"290",36716253,"Duodenal ulcer caused by non-steroidal anti-inflammatory drug","Condition","SNOMED","Disorder","S","722200003","codelist"
"291",36716875,"Gastric ulcer caused by bacterium","Condition","SNOMED","Disorder","S","723099007","codelist"
"292",36716876,"Gastric ulcer caused by virus","Condition","SNOMED","Disorder","S","723100004","codelist"
"293",36716877,"Gastric ulcer due to parasitic infection","Condition","SNOMED","Disorder","S","723102007","codelist"
"294",36716878,"Gastric ulcer caused by alcohol","Condition","SNOMED","Disorder","S","723103002","codelist"
"295",36716879,"Gastric ulcer caused by ionizing radiation","Condition","SNOMED","Disorder","S","723104008","codelist"
"296",36716880,"Gastric ulcer caused by chemical","Condition","SNOMED","Disorder","S","723105009","codelist"
"297",36717237,"Obscure gastrointestinal hemorrhage","Condition","SNOMED","Disorder","S","722886001","codelist"
"298",36717494,"Acute hemorrhagic ulcer of rectum","Condition","SNOMED","Disorder","S","721690003","codelist"
"299",36717606,"Gastric ulcer caused by fungus","Condition","SNOMED","Disorder","S","723101000","codelist"
"300",36717644,"Intramural hemorrhage of duodenum","Condition","SNOMED","Disorder","S","717882009","codelist"
"301",36717645,"Duodenal ulcer due to Zollinger-Ellison syndrome","Condition","SNOMED","Disorder","S","717892001","codelist"
"302",37017373,"Gastric ulcer caused by drug","Condition","SNOMED","Disorder","S","713638002","codelist"
"303",37017911,"Jejunal anastomotic hemorrhage","Condition","SNOMED","Disorder","S","714278008","codelist"
"304",37110304,"Ulcer of esophagus caused by thermal agent","Condition","SNOMED","Disorder","S","724516001","codelist"
"305",37110306,"Gastric ulcer caused by Helicobacter pylori and non-steroidal anti-inflammatory agent","Condition","SNOMED","Disorder","S","724519008","codelist"
"306",37110307,"Ulcer of stomach due to eosinophilic gastritis","Condition","SNOMED","Disorder","S","724520002","codelist"
"307",37110308,"Anastomotic ulcer of stomach caused by Helicobacter pylori","Condition","SNOMED","Disorder","S","724522005","codelist"
"308",37110309,"Anastomotic ulcer of stomach caused by drug","Condition","SNOMED","Disorder","S","724523000","codelist"
"309",37110314,"Duodenal ulcer caused by Helicobacter pylori","Condition","SNOMED","Disorder","S","724528009","codelist"
"310",37110315,"Duodenal ulcer caused by drug","Condition","SNOMED","Disorder","S","724529001","codelist"
"311",37110316,"Duodenal ulcer caused by Helicobacter pylori and non-steroidal anti-inflammatory agent","Condition","SNOMED","Disorder","S","724530006","codelist"
"312",37110317,"Ulcer of duodenum caused by chemical","Condition","SNOMED","Disorder","S","724532003","codelist"
"313",37110318,"Duodenal ulcer caused by virus","Condition","SNOMED","Disorder","S","724533008","codelist"
"314",37110319,"Duodenal ulcer caused by fungus","Condition","SNOMED","Disorder","S","724534002","codelist"
"315",37116438,"Parasitic infection causing ulcer of esophagus","Condition","SNOMED","Disorder","S","733147004","codelist"
"316",37117176,"Duodenal ulcer caused by bacterium","Condition","SNOMED","Disorder","S","723884008","codelist"
"317",37117196,"Ulcer of duodenum caused by ionizing radiation","Condition","SNOMED","Disorder","S","724531005","codelist"
"318",37119136,"Ulcer of stomach due to lymphocytic gastritis","Condition","SNOMED","Disorder","S","724521003","codelist"
"319",40481540,"Acute erosive gastritis","Condition","SNOMED","Disorder","S","444926003","codelist"
"320",40482451,"Bleeding Meckel's diverticulum","Condition","SNOMED","Disorder","S","445163001","codelist"
"321",42536736,"Diverticulum and hemorrhage of small intestine","Condition","SNOMED","Disorder","S","735727004","codelist"
"322",42536738,"Diverticulum and hemorrhage of large intestine","Condition","SNOMED","Disorder","S","735729001","codelist"
"323",42537661,"Ulcer of esophagus due to allergic disorder","Condition","SNOMED","Disorder","S","737189006","codelist"
"324",42537662,"Ulcer of esophagus due to disorder of immune system","Condition","SNOMED","Disorder","S","737190002","codelist"
"325",42538071,"Cushing ulcer of stomach","Condition","SNOMED","Disorder","S","738791006","codelist"
"326",42538072,"Cushing ulcer of esophagus","Condition","SNOMED","Disorder","S","738792004","codelist"
"327",42538546,"Infection causing ulcer of stomach","Condition","SNOMED","Disorder","S","762274007","codelist"
"328",42538548,"Ulcer of duodenum due to infection","Condition","SNOMED","Disorder","S","762276009","codelist"
"329",44784282,"Chronic antral gastritis with hemorrhage","Condition","SNOMED","Disorder","S","698352000","codelist"
"330",44791257,"Non-steroidal anti-inflammatory drug induced gastric ulcer","Condition","SNOMED","Disorder","S","248891000000103","codelist"
"331",44808499,"Gastric ulcer with obstruction","Condition","SNOMED","Disorder","S","849591000000103","codelist"
"332",44808500,"Duodenal ulcer with obstruction","Condition","SNOMED","Disorder","S","849601000000109","codelist"
"333",44808503,"Gastrojejunal ulcer with obstruction","Condition","SNOMED","Disorder","S","849621000000100","codelist"
"334",45757062,"Gastric ulcer caused by Helicobacter pylori","Condition","SNOMED","Disorder","S","103691000119106","codelist"
"335",45757242,"Erosive gastritis","Condition","SNOMED","Disorder","S","1086791000119100","codelist"
"336",45757397,"Gastric ulcer caused by non-steroidal anti-inflammatory drug in therapeutic use","Condition","SNOMED","Disorder","S","129141000119104","codelist"
"337",45757543,"Hemorrhage of colon due to diverticulosis","Condition","SNOMED","Disorder","S","190191000119107","codelist"
"338",45757570,"Gastric hemorrhage due to idiopathic erosive gastritis","Condition","SNOMED","Disorder","S","218541000119109","codelist"
"339",45757654,"Intestinal hemorrhage due to angiodysplasia of intestine","Condition","SNOMED","Disorder","S","29731000119103","codelist"
"340",45757783,"Gastric hemorrhage due to alcoholic gastritis","Condition","SNOMED","Disorder","S","40241000119109","codelist"
"341",45763550,"Antral ulcer","Condition","SNOMED","Disorder","S","4911000119101","codelist"
"342",45768629,"Gastric hemorrhage due to erosive gastritis","Condition","SNOMED","Disorder","S","7071000119102","codelist"
"343",46269819,"Gastric hemorrhage due to allergic gastritis","Condition","SNOMED","Disorder","S","1082631000119106","codelist"
"344",46269821,"Duodenal hemorrhage due to angiodysplasia of duodenum","Condition","SNOMED","Disorder","S","1082701000119105","codelist"
"345",46269822,"Gastric hemorrhage due to angiodysplasia of stomach","Condition","SNOMED","Disorder","S","1082711000119108","codelist"
"346",46269837,"Gastric hemorrhage due to chronic superficial gastritis","Condition","SNOMED","Disorder","S","1085121000119107","codelist"
"347",46269841,"Rectal hemorrhage due to chronic ulcerative pancolitis","Condition","SNOMED","Disorder","S","1085171000119108","codelist"
"348",46269847,"Rectal hemorrhage due to chronic ulcerative proctitis","Condition","SNOMED","Disorder","S","1085221000119103","codelist"
"349",46269851,"Rectal hemorrhage due to chronic ulcerative rectosigmoiditis","Condition","SNOMED","Disorder","S","1085271000119102","codelist"
"350",46269863,"Rectal hemorrhage due to inflammatory polyps of colon","Condition","SNOMED","Disorder","S","1085431000119101","codelist"
"351",46269877,"Rectal hemorrhage due to Crohn's disease of large intestine","Condition","SNOMED","Disorder","S","1085791000119105","codelist"
"352",46269882,"Rectal hemorrhage due to Crohn's disease of small and large intestines","Condition","SNOMED","Disorder","S","1085841000119108","codelist"
"353",46269887,"Rectal hemorrhage due to Crohn's disease of small intestine","Condition","SNOMED","Disorder","S","1085891000119100","codelist"
"354",46269891,"Rectal hemorrhage due to Crohn's disease","Condition","SNOMED","Disorder","S","1085941000119104","codelist"
"355",46269892,"Duodenal hemorrhage due to Dieulafoy lesion of duodenum","Condition","SNOMED","Disorder","S","1086031000119101","codelist"
"356",46269893,"Gastric hemorrhage due to Dieulafoy lesion of stomach","Condition","SNOMED","Disorder","S","1086041000119105","codelist"
"357",46269901,"Hemorrhage of small intestine due to diverticulitis","Condition","SNOMED","Disorder","S","1086461000119101","codelist"
"358",46269902,"Perforation of small intestine co-occurrent with hemorrhage due to diverticulitis","Condition","SNOMED","Disorder","S","1086481000119105","codelist"
"359",46269904,"Hemorrhage with diverticulosis of duodenum","Condition","SNOMED","Disorder","S","1086561000119100","codelist"
"360",46269905,"Hemorrhage with diverticulosis of ileum","Condition","SNOMED","Disorder","S","1086571000119106","codelist"
"361",46269906,"Hemorrhage of jejunum with diverticulosis","Condition","SNOMED","Disorder","S","1086581000119109","codelist"
"362",46269907,"Intestinal hemorrhage with diverticulosis","Condition","SNOMED","Disorder","S","1086601000119100","codelist"
"363",46269908,"Gastric hemorrhage due to vascular ectasia of gastric antrum","Condition","SNOMED","Disorder","S","1086951000119108","codelist"
"364",46269910,"Gastric hemorrhage caused by Helicobacter pylori","Condition","SNOMED","Disorder","S","1087081000119102","codelist"
"365",46269911,"Gastric hemorrhage due to hypertrophic gastritis","Condition","SNOMED","Disorder","S","1087161000119105","codelist"
"366",46269912,"Gastric hemorrhage due to irritant gastritis","Condition","SNOMED","Disorder","S","1087811000119103","codelist"
"367",46269935,"Gastric hemorrhage due to pyloric gastritis","Condition","SNOMED","Disorder","S","1090361000119108","codelist"
"368",46269953,"Gastric hemorrhage due to viral gastritis","Condition","SNOMED","Disorder","S","1092941000119109","codelist"
"369",46270025,"Gastric hemorrhage due to eosinophilic gastritis","Condition","SNOMED","Disorder","S","123411000119106","codelist"
"370",46270145,"Gastric hemorrhage due to atrophic gastritis","Condition","SNOMED","Disorder","S","150721000119102","codelist"
"371",46270529,"Hemorrhage of small intestine with diverticulosis","Condition","SNOMED","Disorder","S","40271000119102","codelist"
"372",46272978,"Hemorrhage of cecum","Condition","SNOMED","Disorder","S","711441008","codelist"
"373",46273182,"Hemorrhage of jejunum","Condition","SNOMED","Disorder","S","712509002","codelist"
"374",46273183,"Intestinal hemorrhage","Condition","SNOMED","Disorder","S","712510007","codelist"
"375",46273470,"Hemorrhage of cecum due to diverticulosis","Condition","SNOMED","Disorder","S","1086551000119102","codelist"
"376",46273478,"Rectal hemorrhage due to ulcerative colitis","Condition","SNOMED","Disorder","S","1092881000119105","codelist"
"377",4230239,"Closure of ulcer of duodenum","Procedure","SNOMED","Procedure","S","359574001","codelist"
"378",4231180,"Oversewing of ulcer crater of stomach","Procedure","SNOMED","Procedure","S","360377004","codelist"
"379",4231748,"Idiopathic diffuse ulcerative nongranulomatous enteritis of intestine","Condition","SNOMED","Disorder","S","359656003","codelist"
"380",4232839,"Gastrorrhaphy for perforated gastric ulcer","Procedure","SNOMED","Procedure","S","360372005","codelist"
"381",4237822,"Stercoral ulcer of anus","Condition","SNOMED","Disorder","S","91105001","codelist"
"382",40492407,"Ulcer of anastomosis","Condition","SNOMED","Disorder","S","447408004","codelist"
"383",4259504,"Iritis with ulcerative colitis","Condition","SNOMED","Disorder","S","410484008","codelist"
"384",4261784,"Ulceration of colon","Condition","SNOMED","Disorder","S","46040000","codelist"
"385",4262987,"Diffuse ulcerations of jejunum AND/OR ileum","Condition","SNOMED","Disorder","S","361142004","codelist"
"386",4263071,"Stercoral ulcer of rectum","Condition","SNOMED","Disorder","S","46495001","codelist"
"387",4263256,"Idiopathic multiple ulcers of small intestine","Condition","SNOMED","Disorder","S","361141006","codelist"
"388",4267871,"Celiac disease with diffuse intestinal ulceration","Condition","SNOMED","Disorder","S","61715008","codelist"
"389",4283223,"Nonspecific ulcerative proctitis","Condition","SNOMED","Disorder","S","67038005","codelist"
"390",4301738,"Mild chronic ulcerative colitis","Condition","SNOMED","Disorder","S","78324009","codelist"
"391",4302002,"Moderate chronic ulcerative colitis","Condition","SNOMED","Disorder","S","78712000","codelist"
"392",4307242,"Closure of stomach ulcer","Procedure","SNOMED","Procedure","S","8322005","codelist"
"393",4340788,"Primary nonspecific ulceration of small intestine","Condition","SNOMED","Disorder","S","235713001","codelist"
"394",4340800,"Stercoral ulcer of large intestine","Condition","SNOMED","Disorder","S","235767007","codelist"
"395",4340801,"Traumatic ulcer of large intestine","Condition","SNOMED","Disorder","S","235768002","codelist"
"396",4341542,"Ulcerative jejunitis","Condition","SNOMED","Disorder","S","235712006","codelist"
"397",4342655,"Ulceration of small intestine","Condition","SNOMED","Disorder","S","235710003","codelist"
"398",4342656,"Ulcerative enterocolitis","Condition","SNOMED","Disorder","S","235714007","codelist"
"399",4342752,"Ulceration of large intestine","Condition","SNOMED","Disorder","S","235766003","codelist"
"400",36716506,"Non-infective ulceration of small intestine","Condition","SNOMED","Disorder","S","722534001","codelist"
"401",36716508,"Ulcer of small intestine caused by radiation","Condition","SNOMED","Disorder","S","722537008","codelist"
"402",36716509,"Traumatic ulcer of small intestine","Condition","SNOMED","Disorder","S","722538003","codelist"
"403",36716693,"Chronic non-specific multiple ulcers of small intestine","Condition","SNOMED","Disorder","S","722848005","codelist"
"404",36716694,"Cryptogenic multifocal ulcerous stenosing enteritis","Condition","SNOMED","Disorder","S","722849002","codelist"
"405",36716882,"Ulcer of small intestine caused by foreign body","Condition","SNOMED","Disorder","S","723107001","codelist"
"406",37017137,"Perforated ulcer of intestine","Condition","SNOMED","Disorder","S","713354008","codelist"
"407",37396763,"Solitary rectal ulcer syndrome","Condition","SNOMED","Disorder","S","716685003","codelist"
"408",40479837,"Chronic ulcerative colitis","Condition","SNOMED","Disorder","S","444546002","codelist"
"409",40479839,"Ulcerative pancolitis","Condition","SNOMED","Disorder","S","444548001","codelist"
"410",40481367,"Chronic left-sided ulcerative colitis","Condition","SNOMED","Disorder","S","441971007","codelist"
"411",40482241,"Chronic ulcerative pancolitis","Condition","SNOMED","Disorder","S","442159003","codelist"
"412",40482865,"Left sided ulcerative colitis","Condition","SNOMED","Disorder","S","445243001","codelist"
"413",40485318,"Incision of stomach and suture of bleeding gastric ulcer","Procedure","SNOMED","Procedure","S","442805003","codelist"
"414",4124305,"Duodenal ulcer excision","Procedure","SNOMED","Procedure","S","287828006","codelist"
"415",4168036,"Proctocolitis","Condition","SNOMED","Disorder","S","418130002","codelist"
"416",37163134,"Gastrointestinal ulceration due to sepsis","Condition","SNOMED","Disorder","S","1204467005","codelist"
"417",37163132,"Gastrointestinal hemorrhage with sepsis","Condition","SNOMED","Disorder","S","1204464003","codelist"
"418",44783784,"Ulcerative colitis in remission","Condition","SNOMED","Disorder","S","697969008","codelist"
"419",44784361,"Patch repair of perforated duodenal ulcer","Procedure","SNOMED","Procedure","S","698496004","codelist"
"420",44789799,"Oversew of blood vessel of duodenal ulcer","Procedure","SNOMED","Procedure","S","226891000000104","codelist"
"421",81893,"Ulcerative colitis","Condition","SNOMED","Disorder","S","64766004","codelist"
"422",46269838,"Abscess of intestine co-occurrent and due to chronic ulcerative pancolitis","Condition","SNOMED","Disorder","S","1085131000119105","codelist"
"423",46269842,"Abscess of intestine co-occurrent and due to chronic ulcerative proctitis","Condition","SNOMED","Disorder","S","1085181000119106","codelist"
"424",46269848,"Abscess of intestine co-occurrent and due to chronic ulcerative rectosigmoiditis","Condition","SNOMED","Disorder","S","1085231000119100","codelist"
"425",46269951,"Abscess of intestine co-occurrent and due to ulcerative colitis","Condition","SNOMED","Disorder","S","1092841000119100","codelist"
"426",46270689,"Laparoscopic closure of stomach ulcer using patch","Procedure","SNOMED","Procedure","S","708644006","codelist"
"427",46270690,"Laparoscopic closure of duodenal ulcer using patch","Procedure","SNOMED","Procedure","S","708645007","codelist"
"428",4187900,"Exacerbation of ulcerative colitis","Condition","SNOMED","Disorder","S","414156000","codelist"
"429",37203956,"Peptic ulcer with obstruction","Condition","SNOMED","Disorder","S","786068005","codelist"
"430",3655004,"Gastric ulcer induced by platelet aggregation inhibitor","Condition","SNOMED","Disorder","S","840592004","codelist"
"431",3655003,"Duodenal ulcer induced by platelet aggregation inhibitor","Condition","SNOMED","Disorder","S","840591006","codelist"
"432",4123756,"Closure of perforated stomach","Procedure","SNOMED","Procedure","S","235231001","codelist"
"433",4068164,"Duodenal ulcer operation","Procedure","SNOMED","Procedure","S","173887007","codelist"
"434",195002,"Ulceration of intestine","Condition","SNOMED","Disorder","S","85942002","codelist"
"435",4139402,"Suture of gastric ulcer","Procedure","SNOMED","Procedure","S","307259004","codelist"
"436",444397,"Ulcer of anus","Condition","SNOMED","Disorder","S","20928004","codelist"
"437",75580,"Chronic ulcerative proctitis","Condition","SNOMED","Disorder","S","52231000","codelist"
"438",76150,"Ulcer of rectum","Condition","SNOMED","Disorder","S","54609002","codelist"
"439",77317,"Chronic ulcerative rectosigmoiditis","Condition","SNOMED","Disorder","S","52506002","codelist"
"440",78799,"Chronic ulcerative ileocolitis","Condition","SNOMED","Disorder","S","13470001","codelist"
"441",194077,"Chronic ulcerative enterocolitis","Condition","SNOMED","Disorder","S","15342002","codelist"
"442",4029372,"Acute ulcerative colitis","Condition","SNOMED","Disorder","S","128600008","codelist"
"443",4031048,"Severe chronic ulcerative colitis","Condition","SNOMED","Disorder","S","14311001","codelist"
"444",4059658,"Ulcer of cecum","Condition","SNOMED","Disorder","S","16101002","codelist"
"445",4066636,"Closure of perforated duodenal ulcer","Procedure","SNOMED","Procedure","S","173889005","codelist"
"446",4145877,"Closure of perforated bowel ulcer","Procedure","SNOMED","Procedure","S","307261008","codelist"
"447",4069246,"Resection of gastric ulcer by cautery","Procedure","SNOMED","Procedure","S","173731008","codelist"
"448",4069259,"Gastrotomy and ligation of bleeding point of stomach","Procedure","SNOMED","Procedure","S","173778009","codelist"
"449",4069351,"Closure of perforated gastric ulcer","Procedure","SNOMED","Procedure","S","173842008","codelist"
"450",4070478,"Gastric ulcer operation","Procedure","SNOMED","Procedure","S","173841001","codelist"
"451",4081259,"Classical histoplasmosis intestinal ulceration","Condition","SNOMED","Disorder","S","240736005","codelist"
"452",4086978,"Eosinophilic ulcerative colitis","Condition","SNOMED","Disorder","S","24829000","codelist"
"453",4096977,"Ulcer of rectal mucosa","Condition","SNOMED","Disorder","S","249603008","codelist"
"454",4121241,"Stomach ulcer excision","Procedure","SNOMED","Procedure","S","287832000","codelist"
"455",4123263,"Oversewing perforated gastric ulcer","Procedure","SNOMED","Procedure","S","235232008","codelist"
"456",4139403,"Suture of ulcer of duodenum","Procedure","SNOMED","Procedure","S","307260009","codelist"
"457",4141229,"Oversewing of bleeding gastric ulcer","Procedure","SNOMED","Procedure","S","307512007","codelist"
"458",4144180,"Repair of perforated pyloric ulcer","Procedure","SNOMED","Procedure","S","307556007","codelist"
"459",4144181,"Omental patch repair of perforated pyloric ulcer","Procedure","SNOMED","Procedure","S","307557003","codelist"
"460",4144797,"Laparoscopic closure of perforated gastric ulcer","Procedure","SNOMED","Procedure","S","307190008","codelist"
"461",4145097,"Under-running of bleeding duodenal ulcer","Procedure","SNOMED","Procedure","S","307511000","codelist"
"462",4146477,"Oversewing of bleeding duodenal ulcer","Procedure","SNOMED","Procedure","S","307510004","codelist"
"463",4147763,"Oversewing of perforated duodenal ulcer","Procedure","SNOMED","Procedure","S","35892001","codelist"
"464",4150196,"Ligation of gastric ulcer","Procedure","SNOMED","Procedure","S","31256001","codelist"
"465",4151589,"Endoscopic injection hemostasis of duodenal ulcer","Procedure","SNOMED","Procedure","S","314627002","codelist"
"466",4152547,"Endoscopic injection hemostasis of gastric ulcer","Procedure","SNOMED","Procedure","S","314629004","codelist"
"467",4183009,"Jejunal ulcer","Condition","SNOMED","Disorder","S","54822007","codelist"
"468",4184770,"Proximal colon ulcer","Condition","SNOMED","Disorder","S","55957000","codelist"
"469",4188221,"Dysenteric diarrhea","Condition","SNOMED","Disorder","S","46799006","codelist"
"470",4188591,"Ulcerated mucosa of colon","Condition","SNOMED","Disorder","S","415767003","codelist"
"471",4195878,"Sigmoid colon ulcer","Condition","SNOMED","Disorder","S","799008","codelist"
"472",4196699,"Ileal ulcer","Condition","SNOMED","Disorder","S","50565005","codelist"
"473",4200296,"Under-running of bleeding gastric ulcer","Procedure","SNOMED","Procedure","S","314632001","codelist"
"474",606438,"Gastric ulcer due to Henoch-Schönlein purpura","Condition","SNOMED","Disorder","S","1144981002","additional"
"475",606751,"Erosion of duodenum with hemorrhage","Condition","SNOMED","Disorder","S","1148555003","additional"
"476",607946,"Wischnewski spots","Condition","SNOMED","Disorder","S","1156385007","additional"
"477",608968,"Bleeding internal hemorrhoid grade III","Condition","SNOMED","Disorder","S","15970021000119103","additional"
"478",608969,"Bleeding internal hemorrhoid grade I","Condition","SNOMED","Disorder","S","15970261000119101","additional"
"479",608970,"Bleeding internal hemorrhoid grade II","Condition","SNOMED","Disorder","S","15970301000119109","additional"
"480",608971,"Bleeding internal hemorrhoid grade IV","Condition","SNOMED","Disorder","S","15970341000119106","additional"
"481",618462,"Chronic ulcer of pyloric antrum","Condition","SNOMED","Disorder","S","250856961000119105","additional"
"482",619555,"Acute ulcer of pyloric antrum","Condition","SNOMED","Disorder","S","89600751000119100","additional"
"483",764846,"Gastric ulcer caused by cytomegalovirus","Condition","SNOMED","Disorder","S","689991000119100","additional"
"484",1075402,"Rectal hemorrhage caused by drug","Condition","SNOMED","Disorder","S","1303924001","additional"
"485",1075403,"Rectal hemorrhage caused by apixaban","Condition","SNOMED","Disorder","S","1303925000","additional"
"486",1077328,"Benign neoplasm of large intestine with hemorrhage","Condition","SNOMED","Disorder","S","46751000087108","additional"
"487",1077329,"Bleeding ulcer of large intestine","Condition","SNOMED","Disorder","S","46761000087106","additional"
"488",1077330,"Bleeding ulcer of mucosa of large intestine","Condition","SNOMED","Disorder","S","46771000087102","additional"
"489",1077332,"Malignant neoplasm of large intestine with hemorrhage","Condition","SNOMED","Disorder","S","46811000087102","additional"
"490",3655488,"Exacerbation of peptic ulcer","Condition","SNOMED","Disorder","S","865912001","additional"
"491",4085415,"Hematoma of anus","Condition","SNOMED","Disorder","S","282074002","additional"
"492",4096916,"Bleeding external hemorrhoids","Condition","SNOMED","Disorder","S","26421009","additional"
"493",4173032,"Anal margin hematoma","Condition","SNOMED","Disorder","S","276465001","additional"
"494",4185784,"Hemorrhagic mucosa of stomach","Condition","SNOMED","Disorder","S","414391001","additional"
"495",4188154,"Hemorrhagic mucosa of duodenum","Condition","SNOMED","Disorder","S","414390000","additional"
"496",4198840,"Bleeding hemorrhoids","Condition","SNOMED","Disorder","S","51551000","additional"
"497",4245614,"Bleeding from anus","Condition","SNOMED","Disorder","S","6072007","additional"
"498",4295428,"Bleeding internal hemorrhoids","Condition","SNOMED","Disorder","S","75884004","additional"
"499",36683388,"Curling's ulcer of stomach","Condition","SNOMED","Disorder","S","781203005","additional"
"500",36684448,"Gastritis with upper gastrointestinal hemorrhage","Condition","SNOMED","Disorder","S","97801000119102","additional"
"501",36685122,"Diverticulosis of sigmoid colon with hemorrhage","Condition","SNOMED","Disorder","S","1086591000119107","additional"
"502",37109016,"Neonatal gastrointestinal hemorrhage","Condition","SNOMED","Disorder","S","16055151000119105","additional"
"503",37159581,"Acute gastric ulcer caused by Cytomegalovirus","Condition","SNOMED","Disorder","S","500790491000119109","additional"
"504",37160869,"Prepyloric ulcer with hemorrhage","Condition","SNOMED","Disorder","S","1163589006","additional"
"505",37161060,"Hemorrhage of colon due to angiodysplasia of colon","Condition","SNOMED","Disorder","S","1173099009","additional"
"506",37161168,"Parasitic duodenal ulcer","Condition","SNOMED","Disorder","S","1177073003","additional"
"507",37162845,"Duodenal ulcer due to vasculitis","Condition","SNOMED","Disorder","S","1197685001","additional"
"508",37162848,"Duodenal ulcer due to IgA (immunoglobulin A) vasculitis","Condition","SNOMED","Disorder","S","1197688004","additional"
"509",37162849,"Duodenal ulcer due to sarcoidosis","Condition","SNOMED","Disorder","S","1197690003","additional"
"510",37162850,"Duodenal ulcer due to celiac disease","Condition","SNOMED","Disorder","S","1197691004","additional"
"511",37162851,"Duodenal ulcer due to Crohn disease","Condition","SNOMED","Disorder","S","1197692006","additional"
"512",37162866,"Gastric ulcer due to vasculitis","Condition","SNOMED","Disorder","S","1197708008","additional"
"513",37162871,"Gastric ulcer due to Crohn disease","Condition","SNOMED","Disorder","S","1197714001","additional"
"514",37162881,"Duodenal ulcer caused by alcohol","Condition","SNOMED","Disorder","S","1197724009","additional"
"515",37162897,"Hemorrhage of large intestine due to diverticulitis","Condition","SNOMED","Disorder","S","1197741006","additional"
"516",37162899,"Hemorrhage of lower esophagus due to erosive gastro-esophageal reflux disease","Condition","SNOMED","Disorder","S","1197743009","additional"
"517",37162914,"Gastric ulcer due to sarcoidosis","Condition","SNOMED","Disorder","S","1197771003","additional"
"518",37170118,"Chronic pyloric ulcer caused by Helicobacter pylori","Condition","SNOMED","Disorder","S","221899751000119107","additional"
"519",37174133,"Acute pyloric ulcer caused by Helicobacter pylori","Condition","SNOMED","Disorder","S","683509791000119109","additional"
"520",37174298,"Hemorrhage of ileostomy stoma","Condition","SNOMED","Disorder","S","805616441000119104","additional"
"521",37174341,"Chronic gastric erosion","Condition","SNOMED","Disorder","S","956321981000119108","additional"
"522",37175235,"Chronic gastric ulcer caused by Helicobacter pylori","Condition","SNOMED","Disorder","S","96720031000119104","additional"
